ProductName,Price,Rate,Review,Summary
Men Black Sandal,â‚¹299,1,Nan,Tatally scam.. They filled sand in side sole.. Don't buy it... Looking wise it's awesom great but in quality its worst .. After 1 month its sole dvided in two parts after two mont ist back part break ... Nd day by day its increasing nd to much low quality
Men LPMXT-800 Grey Clogs Sandal,â‚¹519,5,Nan,Very comfortable and nice clogs looks goodI'm happy..ðŸ‘Œ
Men Blue Sandal,â‚¹799,5,Nan,Good product good quality
Men Brown Sandal,â‚¹434,5,Nan,"Very good product,must buy"
"ASUS TUF Gaming A17 with 90Whr Battery Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FA706IHRB-HX041W Gaming LaptopÂ Â (17.3 Inch, Graphite Black, 2.60 Kg)","â‚¹63,990",5,Awesome,"Very nice laptop, Gaming experience is very good,Build quality is also good, RGB keyboard is just awesome, Cooling system is very good of this laptop, web cam is not so good average camera quality, Laptop is little Heavy but over all it is very good Product ðŸ‘"
"QUANTUM QHM9850 Mechanical Keyboard Wired USB Gaming KeyboardÂ Â (Grey, Black)","â‚¹1,499",5,Terrific purchase,Posting this review after using for 5 days This is my 1st mechanical keyboard and I enjoyed using it. The sound is very good and loud as well as expected by blue switches. Keypresses are very soft and not much pressure is needed so loved that part.
"RPM Euro Games Gaming Keyboard and Mouse Combo | Keyboard - With 7 Color Backlit | Suspension Caps | Backlit | 104 Keys | Mouse - Upto 3200 DPI, 4 Levels|6 Buttons | 7 Color RGB Wired USB Gaming Keyboard (Black) Wired USB Gaming KeyboardÂ Â (Black)",â‚¹999,5,Terrific,"Good quality product with 7 colour led light gives deadly look to this gaming keyboard.The body of this keyboard feels sturdy ,strong and stable.Build quality is superb at this aforadable price.Now I have a complete set to play games.ðŸ˜"
"Cosmic Byte CB-GK-05 Titan with Aluminum Body, Rainbow Backlit Keycaps, Braided Cable Wired USB Gaming KeyboardÂ Â (Black)",â‚¹949,4,Wonderful,"The built quality is very nice works perfectly fine but it is not ideal for gaming because none times it feel harder to press the key like enter space. But In this price segment is this is the best key board you can have.,"
"HP Pavilion Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) 15-EC2145AX Gaming LaptopÂ Â (15.6 inch, Shadow Black & Ultra Violet, 1.98 kg)","â‚¹67,490",4,Good choice,"Build quality is ok ok. You can notice the fan s speed if you are in a quite room. display is buttery smooth ðŸ¤¤. Battery is average and can survive for basic works (not if gpu is in hectic condition). Plastic quality is normal and fluxing is evident, also its a fingerprint magnet ðŸ«¢. Overall the purchase is value for money if you consider the other options with RTX 3050. Aspire 7 with 12th 1240p is in par performance with this as I have both. The tgp in this is much higher and gives the perfo..."
"MSI GF63 Thin Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Max-Q) GF63 Thin 11SC-1046IN Gaming LaptopÂ Â (15.6 inch, Black, 1.86 kg)","â‚¹51,990",3,Fair,"Good to use for normal computer things like working, surfing, listening music or to play light games . Because once you start playing heavy games like COD, or Warfare .. the laptop heats to the top level where it can burn your hand, fan speed noise irritates and battery dont lasts for long. so not recommended for gaming and dont write its a gaming laptop.. its just normal general fast performance laptop. I am unsatisfied because my purpose was to play high definition games but I am not able t..."
"Vero Forza Glide PRO (4 Piece) Thumb & Finger Sleeve for Mobile Game, Pubg, Cod, Freefire & Fortnite  Gaming Accessory KitÂ Â (Multicolor, For Android, iOS)",â‚¹284,5,Terrific purchase,This quality is too good .I play free fire .I use this sleeve and my gamepaly is improve .My game uid -3097245626
"Lenovo IdeaPad Gaming Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 82K101B6IN|82K101FTIN Gaming LaptopÂ Â (15.6 Inch, Shadow Black, 2.25 kg)","â‚¹59,990",5,Fabulous!,Amazing laptop worth each and every paisa build quality is very very top notch and good support of 1 hdd 2 m.2ssd and 2 rams with spare parts of each thing good job lenevo bestest of allðŸ¦¾ðŸ¦¾ðŸ¦¾ðŸ¦¾ðŸ¦¾ðŸ¦¾
"ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FX506LHB-HN358W Gaming LaptopÂ Â (15.6 inch, Black Plastic, 2.30 kg kg)","â‚¹58,990",4,Delightful,"My first openion is super laptop. And most effective is specialy RGB light . OR smooth display , it's a best budget gaming laptop."
"MSI Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/144 Hz) GF63 Thin 11UC-867IN Gaming LaptopÂ Â (15.6 Inch, Black, 1.86 Kg)","â‚¹63,600",5,Great product,From past 10 months I'm searching for a best Gaming Laptop. Today I found it and I can say my choice is perfect. Mind-blowing Gaming Laptop at a reasonable price. Very fast booting(with in a blink of eye). Many people have a dream to become a gamer.. but due to high price everyone cannot afford a gaming laptop. But MSI made it possible with this low price and high specifications. Without any second thought we can buy it. I had a few doubts about the laptop and msi customer service cleared all...
HP GK320 Wired USB Gaming KeyboardÂ Â (Black),"â‚¹1,599",5,Wonderful,Better than I expected. The blue mechanical switches sound like heaven and the clicks are so satisfying. Even the RGB (which has total 20 different light effects) is crisp and bright and looks really stunning. 10/10 product :)
"SpinBot BattleMods NinjaX For BGMI,PUBG,COD Free Fire  Gaming Accessory KitÂ Â (Black, For Android, iOS)",â‚¹749,4,Delightful,"These r good trigger Triggers r good in quality and the triggers r so responsive Fitting voice not perfect, but done the jobPrice is a higher side,,,,,, they must come under 500.......Otherwise they r good"
"Logitech G213 / Lightsync RGB, Spill-resistant, Palm-rest, Customizable Keys Wired USB Gaming KeyboardÂ Â (Black)","â‚¹3,595",5,Excellent,awesome lit and comfy with durable mech keys it's worth every rupee of it
"realme Mobile Game Finger Sleeves  Gaming Accessory KitÂ Â (Mottled Black, For Android, iOS)",â‚¹199,5,Awesome,It's coll but  in 1st it is not comfortable than after some day of use it's vey easy to use And also good for bgmi
"HP Pavilion Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) 15-ec2004AX Gaming LaptopÂ Â (15.6 inch, Shadow Black, 1.98 kg)","â‚¹59,990",4,Pretty good,"this is the best laptop with this price segment, Design :            5 Performance: 5Battery:.           3Delivery is just amazing i got this in just 2 days 5 / 5 just love it HP Pavilion ðŸ’œðŸ’œ"
"Choose The Correct ?? LED Music Bulb with Bluetooth Speaker Music Color changing led Bulb, DJ Lights with Remote Control Music Dimmable for Home, Bedroom, Living Room, Decoration smart bulb with Google, Alexa & Siri Assistant Smart Speaker?ÿ?ÿ(Multicolor)",ƒ??379,5,Worth every penny,Realy very happy this  auam... I love ???? it money is not worth
Google Nest Mini (2nd Gen) with Google Assistant with Google Assistant Smart Speaker?ÿ?ÿ(Charcoal),"ƒ??3,499",5,"Does what it says, Amazing service from Flipkart",For Beginners in summary.- This is a device with a speaker and mic .... acts as a voice based search engine and much much more.- YES you need Wifi and Electricity for this to work. - No you do not need to switch on your phone every time.  Phone / (Phone Wifi) is just required once to conflgure and set up the device as the UI for this device is the app called Google Home.- Who should buy ... people who are fluent in voice commands / People who have a lot of android app based appliances aro...
"Google Nest Hub (2nd gen), Display with Google Assistant Smart Speaker?ÿ?ÿ(Charcoal)","ƒ??6,999",5,Best in the market!,"Fantastic 2nd generation Google nest hub. Display quality is excellent. Picks up commands easily. Excellent sound quality although not as loud as HomePod mini and echo devices. Anybody with smart home setup this is the best bet as it has direct control option of all individual smart devices which are also grouped into lights, ac, fans etc. And the best part it live streams Qubo video caller bell. Currently itƒ??s a great bet as along with it we get Google nest mini for Re1."
Google Nest Mini (2nd Gen) with Google Assistant Smart Speaker?ÿ?ÿ(Chalk),"ƒ??3,499",5,"Does what it says, Amazing service from Flipkart",For Beginners in summary.- This is a device with a speaker and mic .... acts as a voice based search engine and much much more.- YES you need Wifi and Electricity for this to work. - No you do not need to switch on your phone every time.  Phone / (Phone Wifi) is just required once to conflgure and set up the device as the UI for this device is the app called Google Home.- Who should buy ... people who are fluent in voice commands / People who have a lot of android app based appliances aro...
"HAIR & CARE Triple Blend Damage Repair Non-Sticky Hair Oil with Aloe Vera, For Dry, Rough, & Frizzy Hair, Hair OilÂ Â (400 ml)",â‚¹113,5,Fabulous!,Good for damage hair mind fresh product good product smell was very good quality it is very osm product money deserve product. This is olive oil and green tea with aloe vera. Very useful for damage hair. Velue for money product.
sanyasi ayurveda Sanyasi Sehat Tablet - Ayurvedic Medicine For Weight Gain,â‚¹699,5,Perfect product!,The product is delivered very soonNice product recommend to buy this productIt gains my weight in one month around 6to7 kg's Fully satisfied with the product and price
ZANDU Balm (25 ml) Pack Of 3 BalmÂ Â (3 x 25 ml),â‚¹216,5,Perfect product!,Thnku flipcartðŸ¥³ ðŸ’•âœŒ
"Revital Men Multivitamin with Calcium, Zinc & Ginseng for Immunity, Strong Bones & EnergyÂ Â (30 Capsules)",â‚¹240,1,Terrible product,"This capsule looks good on the body for as long as it is taken, but when you stop eating, it becomes the same again, this capsule cannot hold the body permanently, so it is better not to eat these capsules than to eat them, they are not a useful medicine."
"Pediasure Complete Balanced Nutrition to Help Kids Grow Nutrition DrinkÂ Â (2x0.5 kg, Vanilla Flavored)","â‚¹1,278",4,Pretty good,Nice product
Dettol Effective Protection Antiseptic LiquidÂ Â (1000 ml),â‚¹349,4,Worth the money,Very good
"Kindly Designer Key Holders with phone stand ,Key Hnager,Key Stand for Wall Decor Wood Key HolderÂ Â (8 Hooks, Brown)",â‚¹159,5,Must buy!,Vary nice Product...
"Dinine Craft Set of 4 Showpiece for Home Decor, Handicraft Showpiece for Table, office Decor, Small Statue of 4 Baby Monk Buddha, Handicraft Showpiece for Modern Interior, Multi color Handicraft Showpiece Decorative Showpiece  -  4 cmÂ Â (Polyresin, Multicolor)",â‚¹199,5,Classy product,Very cute and nice product. Eye catching colours. Spreading positive vibes. Nice quality. Attractive monks. Highly recommend it to buy. Reasonable price.ðŸ‘
"Dinine Craft Adiyogi Shiva Statue For Car Dashboard Table Decor Idol Decorative Showpiece-15 Decorative Showpiece  -  11 cmÂ Â (Polyresin, Black)",â‚¹145,5,Worth every penny,"The Adiyogi decorative is great product in quality and alsi in size. The product is really strong with good quality and great design. You can keep it your cars, room, showcase etc"
"Dinine Craft Wooden 2 Pocket Key Holder for Wall and Home Decor Decorative Showpiece  -  6 cmÂ Â (Wood, Brown, Yellow)",â‚¹168,5,Brilliant,Good
"Chhariya Crafts Metal Krishna with Cow Standing Under Tree Plying Flute Decorative Showpiece  -  17 cmÂ Â (Metal, Gold)",â‚¹298,5,Worth every penny,The product is very good and beautiful .I like It very much .U should buy it . It's nice for home decoration
"Dinine Craft Wooden 2 Pocket Key Holder for Wall and Home Decor Decorative Showpiece  -  6 cmÂ Â (Wood, Brown)",â‚¹168,5,Wonderful,Enhanced the look of my room !
"CAPIO ART GEOMETRIC multipurpose design Wood Key HolderÂ Â (8 Hooks, Brown)",â‚¹169,3,Just okay,"Look wise good, but I you expecting a solid and durable product then this is not. Made of thin wood."
"Arpita Crafts Wooden 2 Pocket Pen Stand Om Swastik 8 Hook Brown Wood Key Holder Wood Key HolderÂ Â (8 Hooks, Brown)",â‚¹159,5,Terrific,Good quality product. Delivery person is nice and polite behaviour and good behaviour shravin Mathias thanks Flipkart.
"Arpita Crafts HEARTHOME Wood Key HolderÂ Â (7 Hooks, Beige)",â‚¹159,5,Perfect product!,Nice one..very cute ..but first we got another one look likes Hindus ohhm ..soo we return it and got the same product we prderedy
